S.No,URL,Path Segment,Breadcrumb Path (Array),Breadcrumb (Formatted Trail),Primary Page Type,Hierarchy Level,Inbound Links,Search Intent
623,https://linear.app/developers/integration-directory,/developers/integration-directory,"['Guides', 'Integration Directory']",Guides > Integration Directory,UNKNOWN,L3_LEAF_PAGE,29,INFORMATIONAL
624,https://linear.app/integrations/fencer,/integrations/fencer,"['Integrations', 'Fencer']",Integrations > Fencer,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
625,https://linear.app/integrations/span,/integrations/span,"['Integrations', 'Span']",Integrations > Span,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
626,https://linear.app/integrations/supernormal,/integrations/supernormal,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
627,https://linear.app/integrations/secureslate,/integrations/secureslate,"['Integrations', 'SecureSlate']",Integrations > SecureSlate,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
628,https://linear.app/integrations/cyrus,/integrations/cyrus,"['Integrations', 'Cyrus']",Integrations > Cyrus,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
629,https://linear.app/integrations/fillout,/integrations/fillout,"['Integrations', 'Fillout']",Integrations > Fillout,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
630,https://linear.app/integrations/all-quiet,/integrations/all-quiet,"['Integrations', 'All Quiet']",Integrations > All Quiet,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
631,https://linear.app/integrations/ybug,/integrations/ybug,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
632,https://linear.app/integrations/github,/integrations/github,"['Integrations', 'GitHub']",Integrations > GitHub,UNKNOWN,L3_LEAF_PAGE,49,INFORMATIONAL
633,https://linear.app/integrations/morgen,/integrations/morgen,"['Integrations', 'Morgen']",Integrations > Morgen,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
634,https://linear.app/integrations/arc,/integrations/arc,"['Integrations', 'Arc']",Integrations > Arc,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
635,https://linear.app/integrations/microsoft-teams,/integrations/microsoft-teams,"['Integrations', 'Microsoft Teams']",Integrations > Microsoft Teams,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
636,https://linear.app/integrations/fernand,/integrations/fernand,"['Integrations', 'Fernand']",Integrations > Fernand,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
637,https://linear.app/integrations/truto,/integrations/truto,"['Integrations', 'Truto']",Integrations > Truto,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
638,https://linear.app/integrations/notion,/integrations/notion,"['Integrations', 'Notion']",Integrations > Notion,UNKNOWN,L3_LEAF_PAGE,21,INFORMATIONAL
639,https://linear.app/integrations/tactiq,/integrations/tactiq,"['Integrations', 'Tactiq']",Integrations > Tactiq,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
640,https://linear.app/integrations/olvy,/integrations/olvy,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
641,https://linear.app/integrations/basedash,/integrations/basedash,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
642,https://linear.app/integrations/codex,/integrations/codex,"['Integrations', 'Codex']",Integrations > Codex,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
643,https://linear.app/integrations/happyfox,/integrations/happyfox,"['Integrations', 'HappyFox Help Desk']",Integrations > HappyFox Help Desk,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
644,https://linear.app/integrations/cycle,/integrations/cycle,"['Integrations', 'Cycle']",Integrations > Cycle,UNKNOWN,L3_LEAF_PAGE,10,INFORMATIONAL
645,https://linear.app/integrations/airbyte,/integrations/airbyte,"['Integrations', 'Airbyte']",Integrations > Airbyte,UNKNOWN,L3_LEAF_PAGE,16,INFORMATIONAL
646,https://linear.app/integrations/trackingtime,/integrations/trackingtime,"['Integrations', 'TrackingTime']",Integrations > TrackingTime,UNKNOWN,L3_LEAF_PAGE,7,INFORMATIONAL
647,https://linear.app/integrations/nexupira,/integrations/nexupira,"['Integrations', 'NEXUPIRA']",Integrations > NEXUPIRA,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
648,https://linear.app/integrations/descript,/integrations/descript,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,10,INFORMATIONAL
649,https://linear.app/integrations/supportbee,/integrations/supportbee,"['Integrations', 'SupportBee']",Integrations > SupportBee,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
650,https://linear.app/integrations/datadog,/integrations/datadog,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,7,INFORMATIONAL
651,https://linear.app/integrations/tusk,/integrations/tusk,"['Integrations', 'Tusk']",Integrations > Tusk,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
652,https://linear.app/integrations/next,/integrations/next,"['Integrations', 'NEXT']",Integrations > NEXT,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
653,https://linear.app/integrations/viasocket,/integrations/viasocket,"['Integrations', 'viaSocket']",Integrations > viaSocket,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
654,https://linear.app/integrations/gong,/integrations/gong,"['Integrations', 'Gong']",Integrations > Gong,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
655,https://linear.app/integrations/cursor,/integrations/cursor,"['Integrations', 'Cursor']",Integrations > Cursor,UNKNOWN,L3_LEAF_PAGE,18,INFORMATIONAL
656,https://linear.app/integrations/github-enterprise-cloud,/integrations/github-enterprise-cloud,"['Integrations', 'GitHub Enterprise Cloud']",Integrations > GitHub Enterprise Cloud,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
657,https://linear.app/integrations/arkweaver,/integrations/arkweaver,"['Integrations', 'Arkweaver']",Integrations > Arkweaver,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
658,https://linear.app/integrations/intercom,/integrations/intercom,"['Integrations', 'Intercom']",Integrations > Intercom,UNKNOWN,L3_LEAF_PAGE,39,INFORMATIONAL
659,https://linear.app/integrations/neat,/integrations/neat,"['Integrations', 'Neat']",Integrations > Neat,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
660,https://linear.app/integrations/youtube,/integrations/youtube,"['Integrations', 'YouTube']",Integrations > YouTube,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
661,https://linear.app/integrations/jules-mcp,/integrations/jules-mcp,"['Integrations', 'Jules MCP']",Integrations > Jules MCP,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
662,https://linear.app/integrations/cardinal,/integrations/cardinal,"['Integrations', 'Cardinal']",Integrations > Cardinal,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
663,https://linear.app/integrations/warestack,/integrations/warestack,"['Integrations', 'Warestack']",Integrations > Warestack,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
664,https://linear.app/integrations/teamplify,/integrations/teamplify,"['Integrations', 'Teamplify']",Integrations > Teamplify,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
665,https://linear.app/integrations/spellar-ai,/integrations/spellar-ai,"['Integrations', 'Spellar AI']",Integrations > Spellar AI,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
666,https://linear.app/integrations/kollabe,/integrations/kollabe,"['Integrations', 'Kollabe']",Integrations > Kollabe,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
667,https://linear.app/integrations/betterbugs,/integrations/betterbugs,"['Integrations', 'BetterBugs']",Integrations > BetterBugs,UNKNOWN,L3_LEAF_PAGE,7,INFORMATIONAL
668,https://linear.app/integrations/testmo,/integrations/testmo,"['Integrations', 'Testmo']",Integrations > Testmo,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
669,https://linear.app/integrations/read-ai,/integrations/read-ai,"['Integrations', 'Read AI']",Integrations > Read AI,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
670,https://linear.app/integrations/minware,/integrations/minware,"['Integrations', 'minware']",Integrations > minware,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
671,https://linear.app/integrations/cycle-report,/integrations/cycle-report,"['Integrations', 'Cycle Report']",Integrations > Cycle Report,UNKNOWN,L3_LEAF_PAGE,7,INFORMATIONAL
672,https://linear.app/integrations/chatgpt,/integrations/chatgpt,"['Integrations', 'ChatGPT']",Integrations > ChatGPT,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
673,https://linear.app/integrations/pixelesq,/integrations/pixelesq,"['Integrations', 'Pixelesq']",Integrations > Pixelesq,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
674,https://linear.app/integrations/tierzero,/integrations/tierzero,"['Integrations', 'TierZero Agent']",Integrations > TierZero Agent,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
675,https://linear.app/integrations/miro,/integrations/miro,"['Integrations', 'Miro']",Integrations > Miro,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
676,https://linear.app/integrations/agno,/integrations/agno,"['Integrations', 'Agno']",Integrations > Agno,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
677,https://linear.app/integrations/ranger,/integrations/ranger,"['Integrations', 'Ranger']",Integrations > Ranger,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
678,https://linear.app/integrations/github-copilot,/integrations/github-copilot,"['Integrations', 'GitHub Copilot']",Integrations > GitHub Copilot,UNKNOWN,L3_LEAF_PAGE,18,INFORMATIONAL
679,https://linear.app/integrations/producta,/integrations/producta,"['Integrations', 'Producta']",Integrations > Producta,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
680,https://linear.app/integrations/ifttt,/integrations/ifttt,"['Integrations', 'IFTTT']",Integrations > IFTTT,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
681,https://linear.app/integrations/netlify,/integrations/netlify,"['Integrations', 'Netlify']",Integrations > Netlify,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
682,https://linear.app/integrations/vs-code,/integrations/vs-code,"['Integrations', 'VS Code']",Integrations > VS Code,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
683,https://linear.app/integrations/locu,/integrations/locu,"['Integrations', 'Locu']",Integrations > Locu,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
684,https://linear.app/integrations/bird-eats-bug,/integrations/bird-eats-bug,"['Integrations', 'Bird Eats Bug']",Integrations > Bird Eats Bug,UNKNOWN,L3_LEAF_PAGE,21,INFORMATIONAL
685,https://linear.app/integrations/triggerdotdev,/integrations/triggerdotdev,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
686,https://linear.app/integrations/commented,/integrations/commented,"['Integrations', 'Commented']",Integrations > Commented,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
687,https://linear.app/integrations/talkthrough,/integrations/talkthrough,"['Integrations', 'TalkThrough']",Integrations > TalkThrough,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
688,https://linear.app/integrations/fellow,/integrations/fellow,"['Integrations', 'Fellow']",Integrations > Fellow,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
689,https://linear.app/integrations/factory,/integrations/factory,"['Integrations', 'Factory']",Integrations > Factory,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
690,https://linear.app/integrations/everhour,/integrations/everhour,"['Integrations', 'Everhour']",Integrations > Everhour,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
691,https://linear.app/integrations/postman-agent-mode,/integrations/postman-agent-mode,"['Integrations', 'Postman Agent Mode']",Integrations > Postman Agent Mode,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
692,https://linear.app/integrations/gitlab,/integrations/gitlab,"['Integrations', 'GitLab']",Integrations > GitLab,UNKNOWN,L3_LEAF_PAGE,20,INFORMATIONAL
693,https://linear.app/integrations/lincal,/integrations/lincal,"['Integrations', 'LinCal']",Integrations > LinCal,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
694,https://linear.app/integrations/chatprd,/integrations/chatprd,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
695,https://linear.app/integrations/guru,/integrations/guru,"['Integrations', 'Guru']",Integrations > Guru,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
696,https://linear.app/integrations/marker-io,/integrations/marker-io,"['Integrations', 'Marker.io']",Integrations > Marker.io,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
697,https://linear.app/integrations/screenful,/integrations/screenful,"['Integrations', 'Screenful']",Integrations > Screenful,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
698,https://linear.app/integrations/dust,/integrations/dust,"['Integrations', 'Dust']",Integrations > Dust,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
699,https://linear.app/integrations/vanta,/integrations/vanta,"['Integrations', 'Vanta']",Integrations > Vanta,UNKNOWN,L3_LEAF_PAGE,11,INFORMATIONAL
700,https://linear.app/integrations/planningpoker-live,/integrations/planningpoker-live,"['Integrations', 'PlanningPoker.live']",Integrations > PlanningPoker.live,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
701,https://linear.app/integrations/merge,/integrations/merge,"['Integrations', 'Merge']",Integrations > Merge,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
702,https://linear.app/integrations/delvyn-studio,/integrations/delvyn-studio,"['Integrations', 'Delvyn Studio']",Integrations > Delvyn Studio,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
703,https://linear.app/integrations/linage,/integrations/linage,"['Integrations', 'Linage']",Integrations > Linage,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
704,https://linear.app/integrations/harvest,/integrations/harvest,"['Integrations', 'Harvest']",Integrations > Harvest,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
705,https://linear.app/integrations/slack,/integrations/slack,"['Integrations', 'Slack']",Integrations > Slack,UNKNOWN,L3_LEAF_PAGE,35,INFORMATIONAL
706,https://linear.app/integrations/runframe,/integrations/runframe,"['Integrations', 'Runframe']",Integrations > Runframe,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
707,https://linear.app/integrations/honeybadger,/integrations/honeybadger,"['Integrations', 'Honeybadger']",Integrations > Honeybadger,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
708,https://linear.app/integrations/salesforce,/integrations/salesforce,"['Integrations', 'Salesforce']",Integrations > Salesforce,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
709,https://linear.app/integrations/issuelinker,/integrations/issuelinker,"['Integrations', 'HubSpot Sync by IssueLinker']",Integrations > HubSpot Sync by IssueLinker,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
710,https://linear.app/integrations/testdino,/integrations/testdino,"['Integrations', 'TestDino']",Integrations > TestDino,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
711,https://linear.app/integrations/deviera,/integrations/deviera,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
712,https://linear.app/integrations/secoda,/integrations/secoda,"['Integrations', 'Secoda']",Integrations > Secoda,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
713,https://linear.app/integrations/qodo,/integrations/qodo,"['Integrations', 'Qodo']",Integrations > Qodo,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
714,https://linear.app/integrations/glean,/integrations/glean,"['Integrations', 'Glean']",Integrations > Glean,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
715,https://linear.app/integrations/multitudes,/integrations/multitudes,"['Integrations', 'Multitudes']",Integrations > Multitudes,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
716,https://linear.app/integrations/posthog,/integrations/posthog,"['Integrations', 'PostHog']",Integrations > PostHog,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
717,https://linear.app/integrations/reflag,/integrations/reflag,"['Integrations', 'Reflag']",Integrations > Reflag,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
718,https://linear.app/integrations/loom,/integrations/loom,"['Integrations', 'Loom']",Integrations > Loom,UNKNOWN,L3_LEAF_PAGE,11,INFORMATIONAL
719,https://linear.app/integrations/pylon,/integrations/pylon,"['Integrations', 'Pylon']",Integrations > Pylon,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
720,https://linear.app/integrations/hotjar,/integrations/hotjar,"['Integrations', 'Hotjar']",Integrations > Hotjar,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
721,https://linear.app/integrations/steelsync,/integrations/steelsync,"['Integrations', 'SteelSync']",Integrations > SteelSync,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
722,https://linear.app/integrations/stilla,/integrations/stilla,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
723,https://linear.app/integrations/prodpad,/integrations/prodpad,"['Integrations', 'ProdPad']",Integrations > ProdPad,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
724,https://linear.app/integrations/fireflies-ai,/integrations/fireflies-ai,"['Integrations', 'Fireflies.ai']",Integrations > Fireflies.ai,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
725,https://linear.app/integrations/test-management-by-testsigma,/integrations/test-management-by-testsigma,"['Integrations', 'Test Management by Testsigma']",Integrations > Test Management by Testsigma,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
726,https://linear.app/integrations/kawach-ai,/integrations/kawach-ai,"['Integrations', 'Kawach AI']",Integrations > Kawach AI,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
727,https://linear.app/integrations/index,/integrations/index,"['Integrations', 'Index']",Integrations > Index,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
728,https://linear.app/integrations/bugherd,/integrations/bugherd,"['Integrations', 'BugHerd']",Integrations > BugHerd,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
729,https://linear.app/integrations/integrately,/integrations/integrately,"['Integrations', 'Integrately']",Integrations > Integrately,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
730,https://linear.app/integrations/panaptico,/integrations/panaptico,"['Integrations', 'Panaptico']",Integrations > Panaptico,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
731,https://linear.app/integrations/superlist,/integrations/superlist,"['Integrations', 'Superlist']",Integrations > Superlist,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
732,https://linear.app/integrations/lindie,/integrations/lindie,"['Integrations', 'Lindie']",Integrations > Lindie,UNKNOWN,L3_LEAF_PAGE,9,INFORMATIONAL
733,https://linear.app/integrations/iterationx,/integrations/iterationx,"['Integrations', 'Iteration X']",Integrations > Iteration X,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
734,https://linear.app/integrations/tella,/integrations/tella,"['Integrations', 'Tella']",Integrations > Tella,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
735,https://linear.app/integrations/slab,/integrations/slab,"['Integrations', 'Slab']",Integrations > Slab,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
736,https://linear.app/integrations/drata,/integrations/drata,"['Integrations', 'Drata']",Integrations > Drata,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
737,https://linear.app/integrations/capybara,/integrations/capybara,"['Integrations', 'Capybara']",Integrations > Capybara,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
738,https://linear.app/integrations/spike,/integrations/spike,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
739,https://linear.app/integrations/tmetric,/integrations/tmetric,"['Integrations', 'TMetric']",Integrations > TMetric,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
740,https://linear.app/integrations/monkedo,/integrations/monkedo,"['Integrations', 'Monkedo']",Integrations > Monkedo,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
741,https://linear.app/integrations/tembo,/integrations/tembo,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
742,https://linear.app/integrations/superduty,/integrations/superduty,"['Integrations', 'SuperDuty']",Integrations > SuperDuty,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
743,https://linear.app/integrations/lane,/integrations/lane,"['Integrations', 'Lane']",Integrations > Lane,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
744,https://linear.app/integrations/simplebackups,/integrations/simplebackups,"['Integrations', 'SimpleBackups']",Integrations > SimpleBackups,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
745,https://linear.app/integrations/lay,/integrations/lay,"['Integrations', 'Lay']",Integrations > Lay,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
746,https://linear.app/integrations/startdeliver,/integrations/startdeliver,"['Integrations', 'Startdeliver']",Integrations > Startdeliver,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
747,https://linear.app/integrations/timing,/integrations/timing,"['Integrations', 'Timing']",Integrations > Timing,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
748,https://linear.app/integrations/sentry,/integrations/sentry,"['Integrations', 'Sentry']",Integrations > Sentry,UNKNOWN,L3_LEAF_PAGE,25,INFORMATIONAL
749,https://linear.app/integrations/lovable-mcp,/integrations/lovable-mcp,"['Integrations', 'Lovable MCP']",Integrations > Lovable MCP,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
750,https://linear.app/integrations/larridin,/integrations/larridin,"['Integrations', 'Larridin']",Integrations > Larridin,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
751,https://linear.app/integrations/tally,/integrations/tally,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
752,https://linear.app/integrations/fibery,/integrations/fibery,"['Integrations', 'Fibery']",Integrations > Fibery,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
753,https://linear.app/integrations/required,/integrations/required,"['Integrations', 'Required']",Integrations > Required,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
754,https://linear.app/integrations/figma,/integrations/figma,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,16,INFORMATIONAL
755,https://linear.app/integrations/orca-security,/integrations/orca-security,"['Integrations', 'Orca Security']",Integrations > Orca Security,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
756,https://linear.app/integrations/qa-sphere,/integrations/qa-sphere,"['Integrations', 'QA Sphere']",Integrations > QA Sphere,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
757,https://linear.app/integrations/latenode,/integrations/latenode,"['Integrations', 'Latenode']",Integrations > Latenode,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
758,https://linear.app/integrations/alignear,/integrations/alignear,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
759,https://linear.app/integrations/sunsama,/integrations/sunsama,"['Integrations', 'Sunsama']",Integrations > Sunsama,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
760,https://linear.app/integrations/fivetran,/integrations/fivetran,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
761,https://linear.app/integrations/tana,/integrations/tana,"['Integrations', 'Tana']",Integrations > Tana,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
762,https://linear.app/integrations/whimsical,/integrations/whimsical,"['Integrations', 'Whimsical']",Integrations > Whimsical,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
763,https://linear.app/integrations/doubleloop,/integrations/doubleloop,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
764,https://linear.app/integrations/pipedream,/integrations/pipedream,"['Integrations', 'Pipedream']",Integrations > Pipedream,UNKNOWN,L3_LEAF_PAGE,7,INFORMATIONAL
765,https://linear.app/integrations/todo-comments,/integrations/todo-comments,"['Integrations', 'Todo comments for Linear']",Integrations > Todo comments for Linear,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
766,https://linear.app/integrations/joyn,/integrations/joyn,"['Integrations', 'Joyn']",Integrations > Joyn,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
767,https://linear.app/integrations/replit,/integrations/replit,"['Integrations', 'Replit']",Integrations > Replit,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
768,https://linear.app/integrations/leanbe,/integrations/leanbe,"['Integrations', 'Leanbe']",Integrations > Leanbe,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
769,https://linear.app/integrations/suretriggers,/integrations/suretriggers,"['Integrations', 'SureTriggers']",Integrations > SureTriggers,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
770,https://linear.app/integrations/testomat,/integrations/testomat,"['Integrations', 'Testomat']",Integrations > Testomat,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
771,https://linear.app/integrations/systemprompt,/integrations/systemprompt,"['Integrations', 'Systemprompt.io']",Integrations > Systemprompt.io,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
772,https://linear.app/integrations/craft_io,/integrations/craft_io,"['Integrations', 'Craft.io']",Integrations > Craft.io,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
773,https://linear.app/integrations/solo,/integrations/solo,"['Integrations', 'Solo']",Integrations > Solo,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
774,https://linear.app/integrations/dixa,/integrations/dixa,"['Integrations', 'Dixa']",Integrations > Dixa,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
775,https://linear.app/integrations/pagerly,/integrations/pagerly,"['Integrations', 'Pagerly']",Integrations > Pagerly,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
776,https://linear.app/integrations/steady,/integrations/steady,"['Integrations', 'Steady']",Integrations > Steady,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
777,https://linear.app/integrations/one-horizon,/integrations/one-horizon,"['Integrations', 'One Horizon']",Integrations > One Horizon,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
778,https://linear.app/integrations/attio,/integrations/attio,"['Integrations', 'Attio']",Integrations > Attio,UNKNOWN,L3_LEAF_PAGE,7,INFORMATIONAL
779,https://linear.app/integrations/productlane,/integrations/productlane,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,19,INFORMATIONAL
780,https://linear.app/integrations/devin,/integrations/devin,"['Integrations', 'Devin']",Integrations > Devin,UNKNOWN,L3_LEAF_PAGE,14,INFORMATIONAL
781,https://linear.app/integrations/cursor-mcp,/integrations/cursor-mcp,"['Integrations', 'Cursor MCP']",Integrations > Cursor MCP,UNKNOWN,L3_LEAF_PAGE,13,INFORMATIONAL
